RFP_ID,Status,Account_Name,Event_Name,Event_Type,Event_Format,Event_Configuration,Market_Segment,Organization_Industry,Lead_Source,Client_Priority,Inquiry_Date,Decision_Date,Decision_Days,Arrival_Date,Departure_Date,Nights,Lead_Time,Peak_Room_Block,Total_Room_Nights_Requested,Attendees,Has_Meeting_Space,Meeting_Spaces,Has_FnB_Requirements,Has_Special_Requirements,Response_Due_Days,Budget_Provided,Budget_Amount,Destinations_Considered,Forecasted_Occupancy,Baseline_ADR,Quoted_ADR,Proposed_Room_Revenue,Proposed_Meeting_Revenue,Proposed_FnB_Revenue,Proposed_Total_Revenue,Actual_Room_Nights,Actual_Room_Revenue,Actual_Meeting_Revenue,Actual_FnB_Revenue,Actual_Total_Revenue,Actual_Pickup_Rate,Actual_FnB_Per_Person,Lost_Reason,Year,Month,Num_Room_Types,Pct_Standard_Rooms,Pct_Premium_Rooms,Has_Suites,Rate_Spread,Min_Room_Rate,Max_Room_Rate,Suite_Rate,Standard_Rate,Peak_Night_Index,Night_Variance_Pct,Rooms_Night_1,Rooms_Night_2,Rooms_Night_3,Rooms_Night_4,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization,ADR_Discount_Pct,Revenue_Per_Room_Night,Rooms_Per_Attendee,Meeting_Space_Ratio,Demand_Tier,Is_Compression_Date,Day_of_Week_Arrival,Arrival_DOW_Name,Is_Weekend_Arrival,Is_Repeat_Client,Flag_Missing_Rate_Target,Flag_Short_Response_Window,Flag_Rate_Below_Baseline,Account_Prior_Events,Account_Prior_Booked,Account_Prior_Revenue,Account_Win_Rate,Is_First_Time_Account,Has_Prior_Decline,Rooms_Available_Peak_Date,Displacement_Risk_Score,Displacement_Risk_Level,Flag_High_Displacement,Flag_Date_Conflict,Completeness_Score,Urgency_Index
L-202504-93275,Lost,Volunteer Network,Community Theater Production,SMERF,In-person,Full Package,Association,Association,Third-Party Planner,Low,2025-01-11,2025-02-02,13,2025-04-21,2025-04-22,1,100,17,17,19,1,Breakout Room,1,1,9,1.0,10545.57,4,72.4,164.71,159.08,2704.36,1005.28,543.96,4253.6,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,4,4,51.6,48.4,1,165.56,139.91,305.47,187.15,139.91,1,0.0,17,0,0,0,1,1,2,24,0,0,1,Classroom,2,0,1.64,396.67,1285,2065,7529.77,5,0,0,0,0.0,0.47,3.42,250.21,0.895,0.526,Shoulder,0,0,Mon,0,0,0,0,1,24,18,121552.34,0.75,0,1,220,0.077,Low,0,0,100.0,0.09
L-202504-22108,Lost,Financial Services Group,Annual Sales Conference,Corporate,In-person,Full Package,Professional Services,Professional Services,Referral,Medium,2025-02-02,2025-02-22,13,2025-04-23,2025-04-25,2,80,54,108,60,1,Half Ballroom,1,1,7,1.0,34291.77,4,79.3,161.62,164.19,17732.52,5175.61,7116.02,30024.15,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,4,3,64.2,35.8,1,118.04,143.09,261.13,178.71,143.09,2,9.3,49,54,0,0,1,6,3,12,1,0,1,Classroom,2,0,1.85,991.03,1480,7368,11327.05,2,0,0,0,100.0,0.5,-1.59,278.0,0.9,0.167,Peak,0,2,Wed,0,0,0,0,0,39,28,322486.88,0.7179,0,1,220,0.245,Low,0,0,100.0,0.0875
L-202504-56876,Lost,Professional Engineers Society,Regional Chapter Meeting,Association,In-person,Full Package,Healthcare,Healthcare,Sales Call,High,2024-09-21,2024-10-21,20,2025-04-29,2025-05-01,2,220,84,168,102,1,Half Ballroom,1,0,10,0.0,0.0,2,73.7,167.08,142.18,23886.24,6545.47,12550.39,42982.1,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,4,4,52.8,47.2,1,20.77,127.14,147.91,147.91,127.14,2,0.0,84,84,0,0,1,4,2,24,1,0,1,Theater,2,0,2.35,1063.76,283,672,2749.78,1,0,0,0,100.0,0.85,14.9,255.85,0.824,0.098,Shoulder,0,1,Tue,0,0,1,0,1,47,37,801069.26,0.7872,0,1,220,0.382,Moderate,0,0,93.3,0.0455
L-202505-17197,Lost,Private Party,Bar/Bat Mitzvah,Wedding/Social,In-person,Rooms Only,Other,Other,RFP,Low,2024-08-14,2024-09-16,29,2025-05-02,2025-05-03,1,261,17,17,18,0,,1,0,4,1.0,52187.91,3,76.7,161.18,154.13,2620.21,0.0,0.0,2620.21,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,5,2,61.1,38.9,0,119.9,162.03,281.93,0.0,281.93,1,0.0,17,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,4.37,154.13,0.944,0.0,Shoulder,0,4,Fri,1,0,0,1,1,54,41,242012.1,0.7593,0,1,0,,Unknown,0,1,100.0,0.0153
L-202505-41460,Lost,Senior Adventures,Museum Tour Package,SMERF,In-person,Rooms Only,Education,Education,Sales Call,Medium,2025-02-03,2025-02-23,13,2025-05-02,2025-05-03,1,88,32,32,35,0,,1,1,7,0.0,0.0,3,73.5,171.15,159.58,5106.56,0.0,0.0,5106.56,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,5,3,51.2,48.8,1,86.96,130.82,217.78,217.78,130.82,1,0.0,32,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,6.76,159.58,0.914,0.0,Shoulder,0,4,Fri,1,0,1,0,1,19,12,61815.97,0.6316,0,1,0,,Unknown,0,1,93.3,0.0795
L-202505-25917,Lost,Professional Services Group,Customer Advisory Board,Corporate,In-person,Full Package,Legal,Legal,RFP,High,2025-01-29,2025-02-18,11,2025-05-03,2025-05-04,1,94,21,21,29,1,Breakout Room,1,0,9,1.0,60728.07,4,78.9,165.41,164.5,3454.5,2436.94,1363.87,7255.31,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,5,4,66.2,33.8,0,141.75,130.99,272.74,0.0,130.99,1,0.0,21,0,0,0,1,8,3,24,0,0,1,Classroom,3,1,2.61,451.86,617,10248,11641.95,3,0,0,0,100.0,0.72,0.55,345.49,0.724,0.345,Peak,0,5,Sat,1,0,0,0,0,41,33,429250.87,0.8049,0,1,37,0.568,Moderate,0,0,100.0,0.0957
L-202505-15573,Lost,Personal Event,Martinez-Garcia Wedding,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Third-Party Planner,Low,2024-05-04,2024-06-03,26,2025-05-04,2025-05-06,2,365,24,48,26,0,,0,0,4,1.0,25633.78,4,80.3,170.09,160.3,7694.4,0.0,0.0,7694.4,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2025,5,3,60.8,39.2,1,136.36,128.56,264.92,220.77,220.77,2,50.0,12,24,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,5.76,160.3,0.923,0.0,Peak,0,6,Sun,1,0,0,1,1,54,38,194293.91,0.7037,0,1,154,0.156,Low,0,0,100.0,0.011
L-202505-57373,Lost,Social Event,Graduation Celebration,Wedding/Social,In-person,Full Package,Social,Social/Private,Cvent,Medium,2024-12-08,2025-01-28,37,2025-05-07,2025-05-09,2,150,31,62,41,1,Half Ballroom,1,0,14,0.0,0.0,1,80.2,167.09,161.88,10036.56,5817.55,5214.29,21068.4,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,5,2,62.2,37.8,1,40.38,138.57,178.95,178.95,138.57,2,38.7,19,31,0,0,1,6,3,36,1,0,1,Banquet,0,0,0.25,941.56,0,1272,2899.93,1,0,0,0,0.0,0.34,3.12,339.81,0.756,0.244,Peak,0,2,Wed,0,0,1,0,1,54,38,197352.77,0.7037,0,1,101,0.307,Moderate,0,0,93.3,0.0933
L-202505-19463,Lost,Premier Tours,Culinary Tour Group,SMERF,In-person,Rooms Only,SMERF,SMERF,Referral,Low,2025-03-11,2025-03-27,13,2025-05-08,2025-05-09,1,58,13,13,14,0,,1,1,3,1.0,54738.69,1,79.9,180.33,172.25,2239.25,0.0,0.0,2239.25,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,5,2,64.3,35.7,1,46.32,232.46,278.78,232.46,278.78,1,0.0,13,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,4.48,172.25,0.929,0.0,Peak,0,3,Thu,0,0,0,1,1,16,12,70545.68,0.75,0,1,101,0.129,Low,0,0,100.0,0.0517
L-202505-51721,Lost,Professional Engineers Society,Certification Training,Association,In-person,Full Package,Education,Education,RFP,High,2024-10-10,2024-11-14,27,2025-05-09,2025-05-11,2,211,106,212,122,1,Grand Ballroom,1,0,8,1.0,43195.41,1,92.3,187.11,196.9,41742.8,5715.61,13343.89,60802.3,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,5,4,71.8,28.2,1,55.4,169.57,224.97,224.97,172.7,2,0.0,106,106,0,0,1,1,1,12,1,0,1,Classroom,2,0,2.03,2389.79,591,753,3685.94,1,0,0,0,0.0,0.51,-5.23,286.8,0.869,0.082,Peak,1,4,Fri,1,0,0,0,0,48,37,801069.26,0.7708,0,1,220,0.482,Moderate,0,0,100.0,0.0379
L-202505-58072,Lost,Premier Tours,International Tour Package,Corporate,In-person,Rooms Only,Trade/Manufacturing,Trade/Manufacturing,Third-Party Planner,Medium,2025-02-15,2025-03-05,13,2025-05-10,2025-05-11,1,84,48,48,52,0,,0,1,5,1.0,15357.11,1,86.5,191.68,197.59,9484.32,0.0,0.0,9484.32,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,5,2,58.1,41.9,0,29.32,156.56,185.88,0.0,156.56,1,0.0,48,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,-3.08,197.59,0.923,0.0,Peak,1,5,Sat,1,0,0,1,0,17,12,70545.68,0.7059,0,1,220,0.218,Low,0,0,100.0,0.0595
L-202505-65072,Lost,Youth Organization,Church Retreat Weekend,SMERF,In-person,Full Package,Other,Other,Third-Party Planner,Low,2025-01-03,2025-02-01,20,2025-05-10,2025-05-11,1,127,57,57,73,1,Half Ballroom,1,0,9,1.0,59766.78,2,91.7,199.16,210.52,11999.64,1552.7,2048.45,15600.79,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,5,4,65.5,34.5,1,103.96,137.24,241.2,241.2,137.24,1,0.0,57,0,0,0,2,1,1,8,1,0,1,Classroom,0,0,0.05,1301.68,0,583,4136.7,1,0,0,0,100.0,0.61,-5.7,273.7,0.781,0.274,Peak,1,5,Sat,1,0,0,0,0,14,11,59512.42,0.7857,0,1,220,0.259,Moderate,0,0,100.0,0.0709
L-202505-25496,Lost,Real Estate Board,Member Appreciation Event,Association,Hybrid,Full Package,Government,Government,Sales Call,High,2024-11-10,2024-12-14,24,2025-05-11,2025-05-14,3,182,68,204,79,1,Half Ballroom,1,1,10,0.0,0.0,3,87.7,186.75,197.96,40383.84,6994.75,14199.22,61577.81,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,5,4,53.4,46.6,1,52.29,142.33,194.62,194.62,171.5,2,6.2,59,68,59,0,2,5,2,16,1,0,1,Classroom,0,0,0.03,1334.48,0,6050,7402.6,2,0,0,0,100.0,0.66,-6.0,301.85,0.861,0.253,Peak,1,6,Sun,1,0,1,0,0,35,29,592471.67,0.8286,0,1,118,0.576,Moderate,0,0,93.3,0.0549
L-202505-22923,Lost,Veterans Group,School District Meeting,SMERF,Virtual,Full Package,Other,Other,Repeat Client,Low,2025-03-31,2025-04-26,18,2025-05-15,2025-05-16,1,45,33,33,41,1,Half Ballroom,1,0,8,0.0,0.0,1,81.8,171.77,175.63,5795.79,1468.24,1081.0,8345.03,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,5,2,59.3,40.7,0,12.9,125.5,138.4,0.0,125.5,1,0.0,33,0,0,0,1,2,1,8,1,0,1,Theater,2,0,2.33,1128.49,26,0,1009.14,0,0,0,0,100.0,0.34,-2.25,252.88,0.805,0.244,Peak,0,3,Thu,0,1,1,0,0,12,8,59564.67,0.6667,0,1,220,0.15,Low,0,0,93.3,0.1778
L-202505-87460,Lost,Nursing Council,Industry Forum,Association,In-person,Full Package,Healthcare,Healthcare,Direct Inquiry,Low,2024-08-07,2024-08-30,15,2025-05-15,2025-05-18,3,281,61,183,72,1,Half Ballroom,1,0,8,0.0,0.0,4,82.2,170.27,168.1,30762.3,6994.65,14390.72,52147.67,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,5,3,74.3,25.7,1,111.32,122.92,234.24,234.24,122.92,2,3.4,58,61,56,0,2,1,1,8,1,0,1,Classroom,0,0,0.45,1625.17,0,322,2562.27,1,0,0,0,0.0,0.6,1.27,284.96,0.847,0.278,Peak,0,3,Thu,0,0,1,0,0,39,26,456085.78,0.6667,0,1,18,1.0,High,1,1,93.3,0.0285
L-202505-26153,Lost,Education Foundation,Committee Meeting,Association,Hybrid,Full Package,Healthcare,Healthcare,Referral,High,2024-09-12,2024-10-14,21,2025-05-24,2025-05-26,2,254,58,116,69,1,Half Ballroom,1,1,11,0.0,0.0,1,82.2,176.24,171.52,19896.32,5941.2,8431.84,34269.36,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,5,3,61.9,38.1,1,121.46,155.85,277.31,184.27,155.85,2,15.5,49,58,0,0,2,1,1,8,1,0,1,Classroom,1,0,0.78,1630.36,685,3390,7876.96,5,0,0,0,100.0,0.57,2.68,295.43,0.841,0.29,Peak,0,5,Sat,1,0,1,0,0,50,37,772007.33,0.74,0,1,118,0.492,Moderate,0,0,93.3,0.0433
L-202505-51309,Lost,Senior Adventures,Bird Watching Tour,SMERF,Hybrid,Rooms Only,Other,Other,Sales Call,Medium,2025-01-06,2025-01-23,12,2025-05-24,2025-05-25,1,138,32,32,36,0,Meeting Room 1,1,1,5,1.0,13937.85,2,80.3,172.29,163.17,5221.44,687.71,645.14,6554.29,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,5,2,66.5,33.5,0,22.37,129.38,151.75,0.0,129.38,1,0.0,32,0,0,0,0,5,2,24,0,0,1,,0,0,0.42,0.0,0,4980,5684.74,3,0,0,0,50.0,0.0,5.29,204.82,0.889,0.0,Peak,0,5,Sat,1,0,0,1,1,20,12,61815.97,0.6,0,1,174,0.184,Low,0,0,100.0,0.0362
L-202505-99449,Lost,Regional Healthcare System,Board of Directors Meeting,Corporate,Hybrid,Meeting Only,Other,Other,Website,Medium,2025-03-05,2025-03-22,9,2025-05-24,2025-05-26,2,80,0,0,55,1,Half Ballroom,1,0,8,1.0,48070.59,2,81.6,179.67,0.0,0.0,5250.63,6510.35,11760.98,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,2,1,8,1,0,1,Theater,2,0,2.32,1176.42,1208,2896,5689.52,2,0,0,0,100.0,0.46,100.0,,0.0,0.182,Peak,0,5,Sat,1,0,0,0,1,39,36,426096.61,0.9231,0,1,174,0.0,Low,0,0,86.7,0.1
L-202505-23575,Lost,Service Club,Youth Sports Tournament,SMERF,In-person,Full Package,Education,Education,Cvent,Low,2025-01-22,2025-02-13,12,2025-05-26,2025-05-27,1,124,58,58,77,1,Half Ballroom,1,1,10,1.0,33216.71,4,85.3,161.97,153.37,8895.46,1791.48,2354.79,13041.73,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,5,4,69.6,30.4,1,139.82,122.29,262.11,178.13,122.29,1,0.0,58,0,0,0,1,2,2,16,1,0,1,Theater,3,1,2.82,1140.79,1372,1510,5310.51,5,0,0,0,100.0,0.64,5.31,224.86,0.753,0.13,Peak,1,0,Mon,0,0,0,0,1,15,11,103627.72,0.7333,0,1,133,0.436,Moderate,0,0,100.0,0.0806
L-202505-80950,Lost,Dental Association,Annual Member Conference,Association,In-person,Rooms Only,Association,Association,Direct Inquiry,High,2024-08-14,2024-09-05,17,2025-05-27,2025-05-29,2,286,83,166,91,0,,1,0,5,1.0,33550.53,2,84.1,166.51,165.73,27511.18,0.0,0.0,27511.18,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,5,3,58.3,41.7,1,145.9,135.08,280.98,247.82,135.08,2,0.0,83,83,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.47,165.73,0.912,0.0,Peak,0,1,Tue,0,0,0,1,0,40,32,599793.62,0.8,0,1,146,0.568,Moderate,0,0,100.0,0.0175
L-202505-37103,Lost,Real Estate Board,Educational Seminar Series,Association,In-person,Full Package,Healthcare,Healthcare,Website,Low,2024-11-15,2024-12-14,22,2025-05-28,2025-05-30,2,194,75,150,90,1,Half Ballroom,1,0,7,1.0,35323.41,4,82.9,171.71,180.69,27103.5,5904.95,11142.79,44151.24,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,5,2,64.6,35.4,1,99.79,145.3,245.09,245.09,145.3,2,4.0,72,75,0,0,1,1,2,16,1,0,1,Theater,1,0,1.35,1339.7,1348,1038,4323.38,3,0,0,0,100.0,0.75,-5.23,294.34,0.833,0.111,Peak,0,2,Wed,0,0,0,0,0,37,30,605527.25,0.8108,0,1,149,0.503,Moderate,0,0,100.0,0.0361
L-202505-84261,Lost,Youth Organization,Volunteer Training,SMERF,In-person,Full Package,Government,Government,Referral,Low,2025-04-14,2025-05-16,20,2025-05-31,2025-06-01,1,47,35,35,38,1,Breakout Room,1,0,12,1.0,75609.56,2,87.9,164.76,155.23,5433.05,1651.62,832.14,7916.81,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2025,5,2,55.6,44.4,1,109.12,131.55,240.67,240.67,131.55,1,0.0,35,0,0,0,1,1,3,24,0,0,1,Classroom,3,1,3.0,529.95,610,1278,3207.7,2,0,0,0,0.0,0.95,5.78,226.19,0.921,0.263,Peak,1,5,Sat,1,0,0,0,1,16,12,66388.51,0.75,0,1,80,0.438,Moderate,0,0,100.0,0.2553
L-202506-48738,Lost,Personal Event,Bar/Bat Mitzvah,Wedding/Social,In-person,Meeting Only,Social,Social/Private,Cvent,High,2024-06-03,2024-07-20,37,2025-06-03,2025-06-04,1,365,0,0,93,1,Half Ballroom,1,0,10,1.0,28466.85,3,73.3,158.56,0.0,0.0,4715.19,6715.15,11430.34,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2025,6,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,1,1,4,1,0,1,Reception,3,1,2.89,1380.75,190,157,2081.13,1,0,0,0,100.0,0.78,100.0,,0.0,0.215,Shoulder,0,1,Tue,0,0,0,0,1,57,40,205106.55,0.7018,0,1,104,0.0,Low,0,0,86.7,0.0274
L-202506-90199,Lost,Premier Tours,Cultural Heritage Journey,SMERF,In-person,Rooms Only,Other,Other,RFP,Low,2024-12-30,2025-01-19,16,2025-06-03,2025-06-04,1,155,21,21,23,0,,0,0,4,0.0,0.0,4,67.1,162.64,149.15,3132.15,0.0,0.0,3132.15,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,6,2,52.9,47.1,1,43.94,118.3,162.24,162.24,118.3,1,0.0,21,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,8.29,149.15,0.913,0.0,Shoulder,0,1,Tue,0,0,1,1,1,18,12,70545.68,0.6667,0,1,104,0.202,Low,0,0,93.3,0.0258
L-202506-65904,Lost,State Medical Association,State Convention,Association,In-person,Full Package,Education,Education,Website,Medium,2024-11-24,2024-12-27,22,2025-06-04,2025-06-05,1,192,62,62,85,1,Half Ballroom,1,1,11,1.0,43868.81,3,70.1,164.72,143.1,8872.2,2641.9,4532.36,16046.46,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2025,6,3,71.6,28.4,1,88.09,167.02,255.11,199.95,167.02,1,0.0,62,0,0,0,2,5,3,24,1,0,1,Classroom,0,0,0.31,1527.99,0,6860,7853.98,4,0,0,0,50.0,0.71,13.13,258.81,0.729,0.235,Shoulder,0,2,Wed,0,0,0,0,1,45,40,937465.67,0.8889,0,1,37,1.0,High,1,1,100.0,0.0573
L-202506-39232,Lost,Social Event,Williams-Brown Wedding,Wedding/Social,In-person,Full Package,Social,Social/Private,Cvent,Low,2024-07-07,2024-08-15,26,2025-06-06,2025-06-07,1,334,31,31,41,1,Half Ballroom,1,1,13,0.0,0.0,3,71.6,160.14,141.35,4381.85,2618.96,3041.83,10042.64,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,6,4,69.3,30.7,1,146.6,119.8,266.4,206.67,119.8,1,0.0,31,0,0,0,1,1,1,8,1,0,1,Banquet,0,0,0.12,1287.28,0,727,1532.6,1,0,0,0,50.0,0.34,11.73,323.96,0.756,0.244,Shoulder,0,4,Fri,1,0,1,0,1,57,40,206844.3,0.7018,0,1,174,0.178,Low,0,0,93.3,0.0389
L-202506-90544,Lost,Private Individual,Graduation Celebration,Wedding/Social,In-person,Full Package,Social,Social/Private,Direct Inquiry,Medium,2024-08-01,2024-09-19,35,2025-06-08,2025-06-09,1,311,39,39,43,1,Half Ballroom,1,1,14,0.0,0.0,1,77.4,159.88,147.26,5743.14,2684.19,3815.59,12242.92,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2025,6,2,63.5,36.5,1,107.58,172.5,280.08,172.5,172.5,1,0.0,39,0,0,0,1,4,2,16,1,0,1,Banquet,3,1,2.86,1310.19,413,2116,4562.93,1,0,0,0,100.0,0.36,7.89,313.92,0.907,0.233,Shoulder,0,6,Sun,1,0,1,0,1,55,45,213648.84,0.8182,0,1,188,0.207,Low,0,0,93.3,0.045
L-202506-48528,Lost,Professional Engineers Society,Member Appreciation Event,Association,In-person,Full Package,Other,Other,Sales Call,Low,2025-01-18,2025-02-22,28,2025-06-09,2025-06-12,3,142,59,177,74,1,Half Ballroom,1,0,7,0.0,0.0,3,72.4,163.81,156.98,27785.46,7232.58,13283.11,48301.15,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,6,3,51.4,48.6,1,46.63,142.27,188.9,188.9,142.27,2,6.5,52,59,50,0,2,3,2,16,1,0,1,Banquet,3,1,2.82,1760.9,1302,8520,12102.82,5,0,0,0,50.0,0.62,4.17,272.89,0.797,0.27,Shoulder,0,0,Mon,0,0,1,0,1,49,37,801069.26,0.7551,0,1,5,1.0,High,1,1,93.3,0.0493
L-202506-88128,Lost,Professional Services Group,Product Launch Event,Corporate,In-person,Full Package,Professional Services,Professional Services,Referral,Low,2025-04-15,2025-05-09,14,2025-06-09,2025-06-10,1,55,43,43,59,1,Half Ballroom,1,0,10,1.0,74801.65,2,76.7,163.23,149.83,6442.69,2524.12,2536.18,11502.99,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2025,6,2,50.6,49.4,0,5.03,113.35,118.38,0.0,118.38,1,0.0,43,0,0,0,1,2,1,8,1,0,1,Banquet,2,0,2.16,1029.97,1165,1676,5150.05,2,0,0,0,100.0,0.49,8.21,267.51,0.729,0.169,Shoulder,0,0,Mon,0,0,0,0,1,43,34,438546.57,0.7907,0,1,45,0.956,High,1,0,100.0,0.1818
L-202506-24681,Lost,Community Church,Youth Sports Tournament,SMERF,In-person,Meeting Only,Association,Association,Sales Call,Low,2025-02-20,2025-03-18,17,2025-06-11,2025-06-12,1,111,0,0,41,1,Half Ballroom,1,0,9,1.0,15938.21,1,74.1,164.43,0.0,0.0,1687.66,1092.77,2780.43,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2025,6,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,2,3,24,1,0,1,Classroom,3,1,2.85,842.13,1347,2488,5813.1,4,0,0,0,100.0,0.34,100.0,,0.0,0.244,Shoulder,0,2,Wed,0,0,0,0,1,16,13,89373.42,0.8125,0,1,0,,Unknown,0,0,86.7,0.0811
L-202506-48063,Lost,Education Foundation,Continuing Education Conference,Association,In-person,Full Package,Education,Education,Sales Call,Low,2024-10-07,2024-11-08,18,2025-06-17,2025-06-20,3,253,75,225,85,1,Half Ballroom,1,1,14,0.0,0.0,2,70.1,160.22,142.02,31954.5,8658.51,14169.17,54782.18,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2025,6,4,65.6,34.4,1,116.32,120.74,237.06,189.51,120.74,2,0.6,74,75,74,0,2,1,1,12,1,0,1,Classroom,0,0,0.45,1638.58,0,0,1031.6,0,0,0,0,100.0,0.71,11.36,243.48,0.882,0.235,Shoulder,0,1,Tue,0,0,1,0,1,51,37,772007.33,0.7255,0,1,170,0.441,Moderate,0,0,93.3,0.0553
L-202506-82423,Lost,Private Individual,Graduation Celebration,Wedding/Social,In-person,Full Package,Social,Social/Private,Sales Call,High,2025-01-10,2025-02-07,14,2025-06-17,2025-06-18,1,158,50,50,68,1,Half Ballroom,1,1,14,1.0,22940.33,2,75.7,163.13,141.09,7054.5,2635.49,4734.36,14424.35,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2025,6,4,59.5,40.5,1,149.14,131.43,280.57,219.28,131.43,1,0.0,50,0,0,0,2,3,2,16,1,0,1,Banquet,2,0,2.41,1422.58,1160,1791,5389.81,3,0,0,0,100.0,0.57,13.51,288.49,0.735,0.294,Shoulder,0,1,Tue,0,0,0,0,1,57,46,219675.01,0.807,0,1,194,0.258,Moderate,0,0,100.0,0.0886
L-202506-19516,Lost,Consulting Network,Quarterly Business Review,Corporate,Hybrid,Full Package,Legal,Legal,Third-Party Planner,Low,2025-03-11,2025-03-31,12,2025-06-18,2025-06-20,2,99,11,22,14,1,Boardroom,1,1,8,0.0,0.0,1,73.9,159.11,148.81,3273.82,3116.68,1596.58,7987.08,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2025,6,4,69.6,30.4,1,127.53,137.51,265.04,214.01,137.51,2,81.8,2,11,0,0,1,1,1,8,0,1,1,Boardroom,3,1,2.85,385.62,1291,0,1777.75,0,0,0,0,0.0,1.0,6.47,363.05,0.786,0.714,Shoulder,0,2,Wed,0,0,1,0,1,41,31,340099.19,0.7561,0,1,80,0.138,Low,0,0,93.3,0.0808
L-202506-26571,Lost,State Medical Association,Professional Development Symposium,Association,In-person,Full Package,Education,Education,Sales Call,Low,2024-08-14,2024-09-13,19,2025-06-18,2025-06-19,1,308,70,70,96,1,Half Ballroom,1,0,11,1.0,30419.51,2,74.2,162.19,145.15,10160.5,2647.32,5897.23,18705.05,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2025,6,4,53.3,46.7,1,135.4,111.38,246.78,193.22,111.38,1,0.0,70,0,0,0,2,1,1,8,1,0,1,Theater,2,0,2.39,1633.87,844,1660,3862.22,4,0,0,0,50.0,0.8,10.51,267.21,0.729,0.208,Shoulder,0,2,Wed,0,0,0,0,1,46,40,937465.67,0.8696,0,1,170,0.412,Moderate,0,0,100.0,0.0357
